MeterpointID,MeterNumber,PostalCode,Id,Substation
707057500017228443,15671878,1692,92404,H760L
707057500017228634,16632321,1692,92410,H760L
707057500017227804,16044569,1692,92412,H750L
707057500017227453,18020243,1692,92413,H745L
707057500017227873,16632911,1692,92415,H750L
707057500017227378,18020291,1692,92416,H745L
707057500017227781,15671807,1692,92417,H750L
707057500017228054,15700717,1692,92420,H755L
707057500017227446,15674103,1692,92422,H745L
707057500017227903,15699658,1692,92426,H750L
707057500017228542,16632322,1692,92428,H760L
707057500017227897,16632940,1692,92429,H750L
707057500017228498,16632195,1692,92430,H760L
707057500017226876,15671969,1692,92434,H740L
707057500017228078,15674066,1692,92436,H755L
707057500017227996,15671829,1692,92438,H750L
707057500017228344,15672291,1692,92442,H760L
707057500017228641,16632173,1692,92443,H760L
707057500017227118,15700720,1692,92444,H740L
707057500017228382,16044705,1680,92448,H760L
707057500017228580,15701457,1692,92449,H760L
707057500017228610,15672555,1692,92450,H760L
707057500017227361,15672547,1692,92452,H745L
707057500017227347,15700352,1692,92457,H745L
707057500017228375,15700367,1692,92458,H758L
707057500017227859,15673165,1692,92460,H750L
707057500017227323,15700213,1692,92461,H745L
707057500017227330,15672546,1692,92464,H745L
707057500017227422,15674104,1692,92466,H745L
707057500017228115,15700322,1692,92471,H755L
707057500017228429,15700369,1692,92473,H758L
707057500017228368,15672289,1692,92475,H760L
707057500017227927,16632939,1692,92477,H750L
707057500017228740,18020292,1692,92478,H760L
707057500017227385,15700754,1692,92479,H745L
707057500017227729,15673161,1692,92487,H750L
707057500017228092,15700723,1692,92489,H755L
707057500017227750,15700002,1692,92490,H750L
707057500017228436,15700368,1692,92491,H758L
707057500017227408,15672040,1692,92492,H745L
707057500017228504,16632196,1692,92493,H760L
707057500017228474,15701460,1692,92497,H760L
707057500017228405,15700364,1692,92501,H758L
707057500017228603,16632232,1692,92504,H760L
707057500017228351,15671879,1692,92505,H760L
707057500017227989,15699657,1692,92507,H750L
707057500017227965,15699742,1692,92509,H750L
707057500017228030,15674064,1692,92510,H755L
707057500017227279,15699706,1692,92511,H740L
707057500017228061,16044687,1692,92515,H755L
707057500017228597,15701259,1692,92517,H760L
707057500017228528,15701456,1692,92519,H760L
707057500017228399,15700371,1692,92520,H758L
707057500017227316,16632908,1692,92522,H745L
707057500017228788,18020240,1692,92523,H760L
707057500017228849,15672918,1692,92526,H760L
707057500017227460,15674011,1692,92528,H745L
707057500017228269,16632186,1692,92529,H755L
707057500017228146,15700721,1692,92531,H755L
707057500017228207,15699744,1692,92533,H755L
707057500017229181,15674048,1690,92537,H763L
707057500017228658,15672036,1692,92538,H760L
707057500017228832,16632197,1692,92539,H760L
707057500017229129,16632403,1690,92544,H765L
707057500017227637,15700332,1692,92545,H750L
707057500017227491,15700584,1692,92546,H745L
707057500017228252,15672542,1692,92553,H755L
707057500017228979,16044747,1690,92554,H765L
707057500017229648,15673208,1690,92555,H770L
707057500017227415,16632093,1692,92556,H745L
707057500017228320,15672275,1692,92557,H758L
707057500017228153,15700716,1692,92563,H755L
707057500017229235,15674052,1690,92564,H763L
707057500017228887,15672915,1692,92565,H760L
707057500017227613,16632931,1692,92566,H750L
707057500017228771,15700710,1692,92567,H760L
707057500017227699,15672891,1692,92573,H750L
707057500017228672,15672554,1692,92574,H760L
707057500017229211,15674054,1690,92575,H765L
707057500017228795,16044681,1692,92576,H760L
707057500017228191,15672540,1692,92577,H755L
707057500017229297,15674049,1690,92580,H763L
707057500017227392,15700749,1692,92584,H745L
707057500017228184,15700339,1692,92585,H755L
707057500017229150,18020272,1690,92586,H765L
707057500017228993,15700685,1690,92587,H765L
707057500017227552,15673162,1692,92590,H750L
707057500017227477,15674107,1680,92593,H745L
707057500017228931,15672923,1692,92596,H760L
707057500017228306,18020258,1692,92597,H758L
707057500017227620,15671804,1692,92598,H750L
707057500017229310,16044740,1690,92600,H770L
707057500017228221,15672543,1692,92602,H755L
707057500017228689,16632313,1692,92605,H760L
707057500017229006,15700684,1690,92608,H765L
707057500017228818,16632446,1692,92609,H760L
707057500017229594,15700426,1690,92610,H770L
707057500017227576,15671805,1692,92617,H750L
707057500017228924,16632181,1692,92618,H760L
707057500017228856,15700471,1692,92621,H760L
707057500017228214,15700318,1692,92622,H755L
707057500017229266,15699673,1690,92624,H765L
707057500017228122,15701750,1692,92629,H755L
707057500017229044,16632120,1690,92631,H765L
707057500017227439,15700585,1692,92632,H745L
707057500017229198,15700225,1690,92633,H763L
707057500017228955,16632231,1692,92636,H760L
707057500017229037,15700224,1690,92637,H765L
707057500017228863,15672911,1692,92641,H760L
707057500017227651,15671808,1692,92643,H750L
707057500017228665,15672548,1692,92646,H760L
707057500017227682,15671834,1692,92648,H750L
707057500017229105,15699637,1690,92653,H765L
707057500017228764,15700708,1692,92654,H760L
707057500017228726,15672041,1692,92656,H760L
707057500017229099,15674095,1690,92658,H765L
707057500017228108,15700722,1692,92659,H755L
707057500017227538,15699655,1692,92660,H750L
707057500017227668,15699656,1692,92667,H750L
707057500017227514,15701480,1692,92668,H745L
707057500017228283,15700230,1692,92671,H758L
707057500017228160,15672545,1692,92672,H755L
707057500017227583,16632961,1692,92673,H750L
707057500017229020,15700406,1690,92676,H765L
707057500017228290,15700370,1692,92677,H758L
707057500017229693,15673213,1690,92680,H770L
707057500017228962,15674047,1690,92683,H765L
707057500017228177,15700214,1692,92687,H755L
707057500017228801,16044756,1692,92688,H760L
707057500017229303,16632404,1690,92691,H765L
707057500017229655,15700431,1690,92693,H770L
707057500017227484,15700587,1680,92694,H745L
707057500017229112,16632384,1690,92695,H765L
707057500017228702,16632312,1692,92696,H760L
707057500017228238,15672541,1692,92702,H755L
707057500017228313,15672268,1692,92704,H758L
707057500017228719,15673125,1692,92705,H760L
707057500017228825,15672917,1692,92706,H760L
707057500017229600,16632191,1690,92707,H770L
707057500017228986,15674068,1690,92708,H765L
707057500017229174,15674050,1690,92714,H765L
707057500017228696,16632311,1692,92717,H760L
707057500017228139,16044583,1692,92718,H755L
707057500017228870,15672913,1692,92719,H760L
707057500017229228,15674051,1690,92720,H765L
707057500017229365,18020273,1690,92721,H765L
707057500017228733,15700711,1692,92726,H760L
707057500017227590,15699652,1692,92729,H750L
707057500017228894,15672912,1692,92730,H760L
707057500017229143,15671817,1690,92732,H765L
707057500017229204,15699671,1690,92735,H763L
707057500017229013,15674067,1690,92736,H765L
707057500017228948,16632194,1692,92739,H760L
707057500017229273,15699708,1690,92742,H765L
707057500017227545,15673166,1692,92744,H750L
707057500017229051,15699636,1690,92745,H765L
707057500017228276,15700323,1692,92750,H755L
707057500017227644,15672930,1692,92751,H750L
707057500017227705,15671833,1692,92753,H750L
707057500017229082,15671818,1690,92754,H765L
707057500017227569,15699654,1692,92755,H750L
707057500017229419,15674070,1690,92758,H765L
707057500017229259,15699672,1690,92760,H765L
707057500017227606,15699430,1692,92762,H750L
707057500017229662,15700435,1690,92763,H770L
707057500017229075,15700709,1690,92765,H765L
707057500017229167,15700226,1690,92769,H765L
707057500017230194,16632213,1690,92770,H775-230L
707057500017229532,15672335,1690,92771,H770L
707057500017229433,15674053,1690,92774,H765L
707057500017229389,15699642,1690,92776,H765L
707057500017230026,16632275,1690,92777,H775-400L
707057500017229617,15701136,1690,92779,H770L
707057500017229587,15700425,1690,92782,H770L
707057500017229730,15700430,1690,92784,H770L
707057500017229280,15699670,1690,92785,H765L
707057500017229822,15673476,1690,92787,H775-400L
707057500017229372,15700382,1690,92790,H765L
707057500017229723,15673211,1690,92791,H770L
707057500017229471,15699641,1690,92795,H765L
707057500017229488,15700221,1690,92796,H765L
707057500017229631,15673207,1690,92797,H770L
707057500017227675,15699746,1692,92802,H750L
707057500017230255,15700220,1690,92803,H775-230L
707057500017230279,15673085,1690,92804,H775-230L
707057500017230088,15672964,1690,92805,H775-230L
707057500017229679,15700434,1690,92809,H770L
707057500017229563,15672338,1690,92810,H770L
707057500017230224,15699575,1690,92812,H775-230L
707057500017230361,15673354,1690,92813,H775-230L
707057500017229440,15699674,1690,92816,H765L
707057500017230293,15700319,1690,92818,H775-230L
707057500017229754,16632378,1690,92819,H770L
707057500017230286,15700329,1690,92822,H775-230L
707057500017229556,16044631,1690,92824,H770L
707057500017229709,15699639,1690,92826,H770L
707057500017229402,15699643,1690,92828,H765L
707057500017230033,15700459,1690,92832,H775-230L
707057500017229457,15699675,1690,92834,H765L
707057500017229358,16632151,1690,92835,H765L
707057500017229549,15701487,1690,92836,H770L
707057500017229921,15672321,1690,92839,H775-400L
707057500017229525,15700422,1690,92843,H770L
707057500017230002,16632300,1690,92844,H775-400L
707057500017230309,16632225,1690,92846,H775-230L
707057500017229983,15700466,1690,92848,H775-230L
707057500017230347,15700337,1690,92850,H775-230L
707057500017229846,15672932,1690,92853,H775-400L
707057500017229426,15699638,1690,92854,H763L
707057500017230149,16632216,1690,92857,H775-230L
707057500017230200,15700320,1690,92861,H775-230L
707057500017230354,15672838,1690,92862,H775-230L
707057500017229624,15700420,1690,92864,H770L
707057500017229839,15673475,1690,92866,H775-400L
707057500017230613,15700674,1680,92869,SINGLØYA
707057500017229990,15672933,1690,92870,H775-400L
707057500017229501,15701484,1690,92872,H770L
707057500017230262,15700333,1690,92876,H775-230L
707057500017230323,16632268,1690,92878,H770L
707057500017229860,15672625,1690,92879,H775-400L
707057500017229686,16044567,1690,92880,H770L
707057500017229570,15700427,1690,92885,H770L
707057500017230095,15673351,1690,92886,H775-230L
707057500017229792,15700458,1690,92891,H775-230L
707057500017229976,15672319,1690,92892,H775-230L
707057500017230248,15673353,1690,92893,H775-230L
707057500017229778,15700432,1690,92896,H770L
707057500017230682,15701648,1684,92899,H18L
707057500017230231,16632303,1690,92900,H775-230L
707057500017229761,16632281,1690,92903,H770L
707057500017229716,15700429,1690,92904,H770L
707057500017229396,15699640,1690,92909,H765L
707057500017229914,15672931,1690,92910,H775-400L
707057500017229877,15699438,1690,92912,H775-230L
707057500017229747,15700433,1690,92917,H770L
707057500017229785,16632274,1690,92918,H770L
707057500017230330,15672301,1690,92920,H775-230L
707057500017229938,15672316,1690,92923,H775-230L
707057500017229815,15672929,1690,92925,H775-400L
707057500017229808,15672603,1690,92927,H775-400L
707057500017230217,16044766,1690,92931,H775-230L
707057500017230637,15699989,1680,92933,SINGLØYA
707057500017230057,15672959,1690,92936,H775-230L
707057500017230040,15672965,1690,92937,H775-230L
707057500017230644,15672853,1680,92940,SINGLØYA
707057500017230514,15700317,1690,92941,H775-230L
707057500017230163,16632218,1690,92944,H775-230L
707057500017252400,16044867,1675,92946,K85L
707057500017230385,15672962,1690,92947,H775-230L
707057500017249783,16044555,1675,92952,K116L
707057500017230118,15672886,1690,92953,H775-230L
707057500017230675,15672854,1680,92954,SINGLØYA
707057500017252356,15701579,1675,92955,K133L
707057500017230477,15699440,1690,92960,H775-230L
707057500017250055,15701686,1675,92961,K117L
707057500017229853,15672934,1690,92962,H775-400L
707057500017252448,16632719,1675,92964,K85L
707057500017230606,15671605,1680,92966,SINGLØYA
707057500017229952,16044676,1690,92968,H775-230L
707057500017249790,16044949,1675,92969,K116L
707057500017230521,15701246,1690,92972,H775-230L
707057500017252301,15691274,1675,92973,K133L
707057500017250062,15701693,1675,92976,K117L
707057500017230651,15672850,1680,92978,SINGLØYA
707057500017230484,15672961,1690,92981,H775-230L
707057500017250079,16045077,1675,92982,K117L
707057500017252417,16632720,1675,92983,K85L
707057500017230378,16044704,1690,92987,H775-230L
707057500017185944,15699992,1684,92988,H130L
707057500017251557,16045069,1675,92990,K57L
707057500017229945,15700465,1690,92993,H775-230L
707057500017252363,15691736,1675,92994,K133L
707057500017230156,16632217,1690,92998,H775-230L
707057500017230408,15700455,1690,92999,H775-230L
707057500017250932,15691504,1675,93001,K114L
707057500017230453,15672281,1690,93002,H775-230L
707057500017230392,15700316,1690,93005,H775-230L
707057500017230125,15672837,1690,93006,H775-230L
707057500017252257,15691725,1675,93007,K133L
707057500017230538,15700765,1680,93011,SINGLØYA
707057500017230101,15673067,1690,93013,H775-230L
707057500017230170,16632215,1690,93015,H775-230L
707057500017251595,16045020,1675,93016,K57L
707057500017252318,15673750,1675,93018,K133L
707057500017230491,15699574,1690,93021,H775-230L
707057500017230071,16044617,1690,93023,H775-230L
707057500017250086,16044953,1675,93025,K117L
707057500017252424,16632717,1675,93026,K85L
707057500017251571,16045015,1675,93027,K57L
707057500017250031,15700054,1675,93031,K117L
707057500017230439,15699578,1690,93033,H775-230L
707057500017250956,15730511,1675,93037,K114L
707057500017230583,15672885,1680,93039,SINGLØYA
707057500017252370,15691190,1675,93040,K133L
707057500017230019,15673084,1690,93042,H775-400L
707057500017250048,15700053,1675,93043,K116L
707057500017230507,15672966,1690,93045,H775-230L
707057500017229969,15700464,1690,93049,H775-230L
707057500017250093,15701692,1675,93051,K117L
707057500017252455,16632682,1675,93052,K85L
707057500017250970,15699884,1675,93053,K114L
707057500017229891,16632224,1690,93055,H775-400L
707057500017229907,15672599,1690,93059,H775-400L
707057500017230590,15701642,1680,93060,SINGLØYA
707057500017252332,15701576,1675,93062,K133L
707057500017250994,16045051,1675,93063,K115L
707057500017231245,15717556,1680,93067,H495L
707057500017230668,15700663,1680,93072,SINGLØYA
707057500017230545,15671877,1680,93073,SINGLØYA
707057500017252387,15671594,1675,93075,K85L
707057500017250925,16045125,1675,93076,K114L
707057500017229884,18020326,1690,93077,H775-400L
707057500017230552,15671881,1680,93081,SINGLØYA
707057500017252431,16632716,1675,93083,K85L
707057500017230415,16632212,1690,93084,H775-230L
707057500017251632,16045014,1675,93085,K57L
707057500017252394,16632715,1675,93089,K85L
707057500017251014,15672922,1675,93092,K114L
707057500017230569,15672884,1680,93093,SINGLØYA
707057500017230132,15699577,1690,93094,H775-230L
707057500017252479,16632718,1675,93097,K85L
707057500017252264,15699865,1675,93101,K133L
707057500017251700,15699888,1675,93102,K57L
707057500017230460,15699573,1690,93104,H775-230L
707057500017249806,16044858,1675,93107,K116L
707057500017250949,16045068,1675,93108,K114L
707057500017252271,15701581,1675,93110,K133L
707057500017230187,15672836,1690,93114,H775-230L
707057500017252349,15691737,1675,93116,K133L
707057500017251731,16044905,1675,93117,K57L
707057500017230446,15700336,1690,93120,H775-230L
707057500017251106,15701540,1675,93122,K114L
707057500017252295,15691732,1675,93123,K133L
707057500017250963,15699890,1675,93125,K115L
707057500017251724,16044991,1675,93129,K57L
707057500017251656,15700079,1675,93131,K57L
707057500017251564,16045018,1675,93133,K57L
707057500017249981,15701687,1675,93137,K116L
707057500017251212,15701725,1675,93138,K114L
707057500017250130,15701691,1675,93139,K117L
707057500017251762,15701539,1675,93140,K57L
707057500017251311,16045043,1675,93148,K115L
707057500017250284,15700163,1675,93149,K118L
707057500017249882,15672551,1675,93151,K117L
707057500017250772,15699896,1675,93152,K114L
707057500017251038,16045048,1675,93154,K115L
707057500017251052,16045052,1675,93156,K114L
707057500017250239,16632124,1675,93157,K118L
707057500017251137,15699871,1675,93158,K114L
707057500017251113,15701541,1675,93165,K114L
707057500017251878,16044892,1675,93166,K9L
707057500017250017,15701680,1675,93167,K117L
707057500017250871,16045036,1675,93168,K114L
707057500017250918,16045109,1675,93169,K114L
707057500017251830,16045000,1675,93170,K9L
707057500017251083,15701684,1675,93175,K114L
707057500017249936,15691716,1675,93178,K117L
707057500017250116,15701644,1675,93179,K117L
707057500017250857,15691705,1675,93180,K114L
707057500017251281,16045049,1675,93181,K115L
707057500017251915,16044550,1675,93183,K9L
707057500017251625,16044995,1675,93184,K57L
707057500017251960,15691134,1675,93190,K57L
707057500017249974,15673127,1675,93191,K114L
707057500017251922,15673493,1675,93192,K57L
